Channel 1,Channel 2
22.1794,20.8243
22.1808,20.8233
22.1818,20.8241
22.1826,20.8235
22.1824,20.8235
22.1826,20.8229
22.1808,20.8233
22.1816,20.8231
22.1816,20.8237
22.1818,20.8243
22.1826,20.8241
22.1816,20.8247
22.1810,20.8239
22.1800,20.8243
22.1792,20.8255
22.1776,20.8241
22.1782,20.8235
22.1778,20.8241
22.1778,20.8239
22.1776,20.8237
22.1792,20.8247
22.1794,20.8239
22.1798,20.8245
22.1794,20.8245
22.1778,20.8245
22.1776,20.8239
22.1758,20.8247
22.1750,20.8247
22.1748,20.8243
22.1758,20.8243
22.1774,20.8241
22.1788,20.8253
22.1788,20.8241
22.1810,20.8241
22.1830,20.8237
22.1816,20.8235
22.1828,20.8241
22.1800,20.8239
22.1794,20.8249
22.1762,20.8241
22.1739,20.8239
22.1713,20.8239
22.1697,20.8245
22.1677,20.8239
22.1685,20.8247
22.1669,20.8253
22.1659,20.8239
22.1657,20.8241
22.1651,20.8241
22.1655,20.8239
22.1649,20.8237
22.1653,20.8235
22.1653,20.8239
22.1655,20.8251
22.1647,20.8237
22.1629,20.8243
22.1606,20.8233
22.1598,20.8239
22.1576,20.8243
22.1562,20.8241
22.1536,20.8253
22.1526,20.8247
22.1520,20.8245
22.1506,20.8243
22.1502,20.8253
22.1502,20.8251
22.1506,20.8253
22.1504,20.8255
22.1518,20.8251
22.1516,20.8253
22.1526,20.8251
22.1542,20.8253
22.1548,20.8247
22.1558,20.8253
22.1572,20.8253
22.1584,20.8257
22.1608,20.8255
22.1625,20.8249
22.1637,20.8249
22.1643,20.8257
22.1649,20.8253
22.1669,20.8251
22.1681,20.8257
22.1671,20.8255
22.1681,20.8265
22.1687,20.8257
22.1695,20.8255
22.1687,20.8259
22.1687,20.8261
22.1677,20.8251
22.1657,20.8257
22.1637,20.8261
22.1608,20.8253
22.1572,20.8257
22.1556,20.8255
22.1534,20.8263
22.1530,20.8251
22.1514,20.8251
22.1516,20.8257
22.1518,20.8255
22.1518,20.8249
22.1510,20.8247
22.1514,20.8251
22.1506,20.8255
22.1516,20.8263
22.1514,20.8249
22.1510,20.8263
22.1510,20.8263
22.1510,20.8245
22.1504,20.8257
22.1506,20.8263
22.1512,20.8261
22.1526,20.8259
22.1542,20.8257
22.1552,20.8253
22.1548,20.8247
22.1564,20.8255
22.1556,20.8251
22.1558,20.8255
22.1550,20.8251
22.1542,20.8251
22.1530,20.8253
22.1522,20.8257
22.1514,20.8251
22.1522,20.8261
22.1540,20.8269
22.1552,20.8265
22.1558,20.8275
22.1568,20.8255
22.1572,20.8259
22.1584,20.8255
22.1584,20.8255
22.1590,20.8251
22.1590,20.8255
22.1594,20.8259
22.1596,20.8267
22.1602,20.8259
22.1612,20.8255
22.1606,20.8255
22.1616,20.8259
22.1616,20.8267
22.1614,20.8273
22.1618,20.8251
22.1616,20.8255
22.1614,20.8257
22.1627,20.8265
22.1637,20.8257
22.1637,20.8257
22.1623,20.8253
22.1570,20.8255
22.1556,20.8253
22.1528,20.8255
22.1516,20.8259
22.1500,20.8261
22.1491,20.8257
22.1473,20.8265
22.1455,20.8249
22.1443,20.8261
22.1439,20.8263
22.1423,20.8255
22.1423,20.8267
22.1407,20.8265
22.1391,20.8259
22.1383,20.8267
22.1373,20.8263
22.1346,20.8259
22.1340,20.8257
22.1348,20.8265
22.1350,20.8271
22.1340,20.8265
22.1332,20.8279
22.1332,20.8267
22.1332,20.8271
22.1326,20.8271
22.1322,20.8265
22.1320,20.8269
22.1320,20.8269
22.1342,20.8271
22.1350,20.8271
22.1377,20.8267
22.1393,20.8261
22.1417,20.8271
22.1423,20.8275
22.1433,20.8265
22.1433,20.8275
22.1435,20.8267
22.1445,20.8269
22.1451,20.8263
22.1439,20.8277
22.1423,20.8269
22.1411,20.8271
22.1379,20.8267
22.1367,20.8263
22.1356,20.8263
22.1340,20.8273
22.1328,20.8277
22.1338,20.8269
22.1324,20.8269
22.1322,20.8259
22.1316,20.8271
22.1326,20.8263
22.1318,20.8275
22.1310,20.8273
22.1316,20.8275
22.1302,20.8269
22.1300,20.8265
22.1294,20.8275
22.1288,20.8267
22.1282,20.8267
22.1274,20.8271
22.1274,20.8273
22.1264,20.8261
22.1252,20.8269
22.1254,20.8275
22.1242,20.8269
22.1238,20.8269
22.1238,20.8273
22.1221,20.8269
22.1213,20.8273
22.1211,20.8271
22.1205,20.8275
22.1193,20.8269
22.1197,20.8271
22.1195,20.8275
22.1193,20.8275
22.1189,20.8273
22.1195,20.8281
22.1193,20.8279
22.1193,20.8281
22.1205,20.8285
22.1185,20.8275
22.1187,20.8277
22.1189,20.8275
22.1179,20.8283
22.1189,20.8287
22.1189,20.8283
22.1193,20.8269
22.1169,20.8269
22.1171,20.8271
22.1165,20.8271
22.1157,20.8275
22.1149,20.8277
22.1151,20.8271
22.1151,20.8275
22.1163,20.8271
22.1145,20.8277
22.1149,20.8271
22.1147,20.8281
22.1127,20.8283
22.1131,20.8279
22.1113,20.8275
22.1104,20.8279
22.1106,20.8277
22.1110,20.8281
22.1102,20.8273
22.1090,20.8285
22.1088,20.8285
22.1100,20.8279
22.1084,20.8275
22.1068,20.8285
22.1084,20.8279
22.1068,20.8275
22.1064,20.8275
22.1066,20.8275
22.1064,20.8273
22.1066,20.8277
22.1060,20.8277
22.1066,20.8275
22.1060,20.8275
22.1048,20.8275
22.1044,20.8271
22.1030,20.8271
22.1022,20.8271
22.1014,20.8271
22.1014,20.8277
22.0998,20.8267
22.0996,20.8275
22.0996,20.8269
22.1000,20.8279
22.1000,20.8285
22.1000,20.8277
22.0996,20.8277
22.1000,20.8271
22.0996,20.8281
22.1004,20.8273
22.1000,20.8281
22.1008,20.8263
22.1006,20.8273
22.1012,20.8289
22.1014,20.8281
22.1016,20.8277
22.1008,20.8283
22.1008,20.8279
22.1008,20.8279
22.0996,20.8271
22.1000,20.8277
22.0992,20.8277
22.0992,20.8287
22.0983,20.8285
22.0973,20.8287
22.0981,20.8283
22.0969,20.8281
22.0971,20.8287
22.0969,20.8287
22.0963,20.8285
22.0963,20.8287
22.0957,20.8287
22.0953,20.8300
22.0945,20.8289
22.0937,20.8287
22.0931,20.8281
22.0921,20.8277
22.0931,20.8283
22.0919,20.8287
22.0925,20.8277
22.0917,20.8294
22.0913,20.8285
22.0923,20.8289
22.0927,20.8285
22.0913,20.8285
22.0917,20.8277
22.0923,20.8289
22.0921,20.8281
22.0927,20.8281
22.0921,20.8289
22.0929,20.8289
22.0919,20.8277
22.0923,20.8292
22.0921,20.8287
22.0927,20.8289
22.0929,20.8287
22.0943,20.8289
22.0939,20.8273
22.0937,20.8281
22.0937,20.8287
22.0933,20.8285
22.0931,20.8281
22.0917,20.8283
22.0917,20.8289
22.0907,20.8289
22.0901,20.8279
22.0911,20.8292
22.0905,20.8296
22.0901,20.8292
22.0905,20.8283
22.0897,20.8289
22.0903,20.8289
22.0897,20.8289
22.0895,20.8287
22.0889,20.8292
22.0889,20.8298
22.0867,20.8296
22.0873,20.8296
22.0873,20.8296
22.0867,20.8304
22.0867,20.8310
22.0857,20.8304
22.0857,20.8283
22.0857,20.8292
22.0846,20.8296
22.0846,20.8306
22.0850,20.8296
22.0846,20.8306
22.0836,20.8298
22.0838,20.8294
22.0830,20.8296
22.0836,20.8296
22.0824,20.8296
22.0830,20.8292
22.0834,20.8296
22.0838,20.8298
22.0838,20.8298
22.0834,20.8289
22.0838,20.8292
22.0836,20.8298
22.0844,20.8306
22.0846,20.8296
22.0852,20.8289
22.0857,20.8292
22.0852,20.8292
22.0852,20.8300
22.0861,20.8292
22.0861,20.8294
22.0854,20.8294
22.0844,20.8300
22.0852,20.8296
22.0844,20.8294
22.0840,20.8287
22.0838,20.8294
22.0838,20.8285
22.0852,20.8289
22.0844,20.8298
22.0848,20.8296
22.0836,20.8289
22.0834,20.8287
22.0836,20.8289
22.0840,20.8296
22.0844,20.8292
22.0830,20.8287
22.0832,20.8292
22.0816,20.8296
22.0816,20.8294
22.0806,20.8289
22.0802,20.8294
22.0792,20.8289
22.0798,20.8292
22.0784,20.8302
22.0774,20.8296
22.0772,20.8289
22.0764,20.8289
22.0764,20.8296
22.0764,20.8302
22.0768,20.8308
22.0770,20.8296
22.0764,20.8300
22.0776,20.8296
22.0768,20.8294
22.0786,20.8298
22.0778,20.8292
22.0778,20.8302
22.0774,20.8300
22.0774,20.8300
22.0770,20.8298
22.0772,20.8300
22.0760,20.8298
22.0756,20.8300
22.0760,20.8294
22.0748,20.8306
22.0742,20.8302
22.0738,20.8310
22.0736,20.8306
22.0732,20.8294
22.0725,20.8294
22.0715,20.8302
22.0703,20.8298
22.0705,20.8294
22.0699,20.8304
22.0695,20.8304
22.0685,20.8302
22.0697,20.8304
22.0687,20.8312
22.0677,20.8302
22.0693,20.8294
22.0689,20.8304
22.0687,20.8310
22.0689,20.8308
22.0695,20.8312
22.0693,20.8310
22.0699,20.8306
22.0707,20.8304
22.0695,20.8304
22.0695,20.8304
22.0699,20.8316
22.0695,20.8300
22.0693,20.8310
22.0689,20.8302
22.0691,20.8310
22.0687,20.8308
22.0687,20.8302
22.0689,20.8306
22.0691,20.8306
22.0689,20.8306
22.0683,20.8310
22.0677,20.8306
22.0677,20.8308
22.0673,20.8322
22.0669,20.8314
22.0669,20.8304
22.0659,20.8308
22.0663,20.8320
22.0663,20.8306
22.0673,20.8316
22.0667,20.8310
22.0665,20.8310
22.0665,20.8300
22.0665,20.8300
22.0671,20.8306
22.0675,20.8306
22.0671,20.8312
22.0675,20.8308
22.0681,20.8310
22.0685,20.8302
22.0681,20.8310
22.0681,20.8312
22.0687,20.8304
22.0679,20.8308
22.0661,20.8314
22.0665,20.8306
22.0647,20.8306
22.0655,20.8308
22.0649,20.8310
22.0651,20.8306
22.0647,20.8302
22.0653,20.8310
22.0643,20.8306
22.0651,20.8310
22.0639,20.8310
22.0641,20.8300
22.0635,20.8310
22.0629,20.8312
22.0629,20.8310
22.0623,20.8306
22.0635,20.8304
22.0625,20.8312
22.0625,20.8306
22.0619,20.8302
22.0621,20.8308
22.0623,20.8306
22.0615,20.8306
22.0611,20.8306
22.0619,20.8316
22.0627,20.8312
22.0625,20.8308
22.0615,20.8300
22.0613,20.8304
22.0615,20.8306
22.0611,20.8304
22.0598,20.8308
22.0598,20.8298
22.0596,20.8310
22.0584,20.8298
22.0582,20.8300
22.0590,20.8302
22.0592,20.8302
22.0590,20.8306
22.0603,20.8304
22.0600,20.8298
22.0609,20.8304
22.0617,20.8302
22.0619,20.8306
22.0621,20.8310
22.0605,20.8304
22.0615,20.8312
22.0609,20.8304
22.0603,20.8304
22.0596,20.8312
22.0586,20.8296
22.0576,20.8310
22.0570,20.8304
22.0576,20.8318
22.0566,20.8318
22.0558,20.8306
22.0558,20.8314
22.0556,20.8314
22.0564,20.8316
22.0564,20.8316
22.0550,20.8312
22.0550,20.8310
22.0556,20.8310
22.0564,20.8322
22.0568,20.8322
22.0582,20.8314
22.0588,20.8306
22.0582,20.8310
22.0576,20.8314
22.0580,20.8316
22.0578,20.8320
22.0570,20.8320
22.0574,20.8318
22.0562,20.8314
22.0562,20.8320
22.0562,20.8312
22.0542,20.8314
22.0538,20.8314
22.0538,20.8324
22.0538,20.8322
22.0532,20.8326
22.0528,20.8326
22.0526,20.8312
22.0514,20.8320
22.0518,20.8322
22.0520,20.8326
22.0514,20.8324
22.0514,20.8312
22.0512,20.8328
22.0518,20.8328
22.0514,20.8326
22.0510,20.8326
22.0516,20.8328
22.0504,20.8316
22.0512,20.8328
22.0508,20.8322
22.0510,20.8326
22.0506,20.8330
22.0498,20.8326
22.0488,20.8322
22.0482,20.8320
22.0484,20.8326
22.0473,20.8316
22.0463,20.8326
22.0465,20.8322
22.0461,20.8322
22.0451,20.8320
22.0453,20.8320
22.0461,20.8316
22.0465,20.8316
22.0471,20.8322
22.0467,20.8318
22.0471,20.8332
22.0484,20.8324
22.0488,20.8320
22.0484,20.8322
22.0500,20.8322
22.0494,20.8326
22.0508,20.8322
22.0510,20.8320
22.0522,20.8314
22.0526,20.8324
22.0532,20.8312
22.0538,20.8318
22.0538,20.8318
22.0552,20.8324
22.0538,20.8326
22.0548,20.8324
22.0552,20.8326
22.0548,20.8320
22.0546,20.8312
22.0544,20.8316
22.0546,20.8320
22.0550,20.8316
22.0544,20.8306
22.0542,20.8320
22.0530,20.8318
22.0524,20.8322
22.0522,20.8316
22.0508,20.8308
22.0500,20.8316
22.0490,20.8320
22.0494,20.8322
22.0482,20.8326
22.0476,20.8314
22.0484,20.8322
22.0467,20.8312
22.0469,20.8312
22.0451,20.8316
22.0457,20.8324
22.0453,20.8316
22.0449,20.8320
22.0457,20.8324
22.0445,20.8320
22.0447,20.8332
22.0449,20.8328
22.0449,20.8330
22.0453,20.8326
22.0445,20.8328
22.0453,20.8324
22.0449,20.8332
22.0459,20.8322
22.0465,20.8322
22.0459,20.8328
22.0457,20.8322
22.0465,20.8320
22.0465,20.8318
22.0465,20.8326
22.0457,20.8336
22.0465,20.8324
22.0463,20.8324
22.0465,20.8320
22.0461,20.8322
22.0469,20.8316
22.0467,20.8328
22.0473,20.8322
22.0476,20.8322
22.0471,20.8314
22.0473,20.8320
22.0478,20.8320
22.0473,20.8326
22.0473,20.8328
22.0476,20.8326
22.0469,20.8316
22.0461,20.8320
22.0461,20.8318
22.0453,20.8326
22.0453,20.8326
22.0445,20.8322
22.0449,20.8330
22.0437,20.8320
22.0431,20.8326
22.0429,20.8316
22.0417,20.8332
22.0423,20.8322
22.0417,20.8320
22.0417,20.8322
22.0421,20.8324
22.0425,20.8326
22.0421,20.8316
22.0417,20.8324
22.0413,20.8322
22.0411,20.8328
22.0409,20.8322
22.0399,20.8332
22.0411,20.8332
22.0409,20.8332
22.0395,20.8328
22.0397,20.8324
22.0405,20.8324
22.0395,20.8324
22.0399,20.8324
22.0407,20.8320
22.0401,20.8338
22.0401,20.8326
22.0405,20.8318
22.0405,20.8332
22.0401,20.8324
22.0395,20.8328
22.0391,20.8326
22.0395,20.8332
22.0387,20.8338
22.0385,20.8316
22.0377,20.8330
22.0381,20.8332
22.0373,20.8326
22.0367,20.8324
22.0361,20.8330
22.0361,20.8332
22.0363,20.8332
22.0344,20.8330
22.0351,20.8336
22.0340,20.8336
22.0340,20.8330
22.0330,20.8332
22.0324,20.8336
22.0328,20.8338
22.0320,20.8334
22.0322,20.8338
22.0322,20.8332
22.0320,20.8336
22.0318,20.8330
22.0322,20.8330
22.0318,20.8324
22.0324,20.8332
22.0318,20.8332
22.0328,20.8332
22.0324,20.8334
22.0320,20.8324
22.0322,20.8334
22.0322,20.8332
22.0332,20.8324
22.0334,20.8324
22.0328,20.8330
22.0336,20.8336
22.0330,20.8334
22.0330,20.8338
22.0332,20.8336
22.0332,20.8332
22.0328,20.8338
22.0328,20.8342
22.0332,20.8336
22.0328,20.8336
22.0318,20.8336
22.0312,20.8328
22.0304,20.8342
22.0306,20.8326
22.0312,20.8338
22.0306,20.8336
22.0302,20.8338
22.0302,20.8342
22.0296,20.8346
22.0294,20.8336
22.0294,20.8336
22.0282,20.8336
22.0296,20.8332
22.0288,20.8330
22.0286,20.8330
22.0294,20.8334
22.0282,20.8342
22.0296,20.8338
22.0292,20.8336
22.0284,20.8340
22.0282,20.8336
22.0284,20.8334
22.0274,20.8340
22.0276,20.8342
22.0284,20.8342
22.0286,20.8336
22.0278,20.8332
22.0280,20.8338
22.0290,20.8336
22.0288,20.8342
22.0296,20.8334
22.0296,20.8342
22.0296,20.8342
22.0292,20.8328
22.0286,20.8336
22.0302,20.8342
22.0288,20.8334
22.0280,20.8328
22.0280,20.8336
22.0272,20.8332
22.0282,20.8342
22.0270,20.8344
22.0266,20.8336
22.0252,20.8336
22.0260,20.8336
22.0256,20.8336
22.0252,20.8338
22.0242,20.8338
22.0246,20.8342
22.0248,20.8348
22.0246,20.8352
22.0242,20.8334
22.0238,20.8336
22.0240,20.8336
22.0236,20.8342
22.0244,20.8342
22.0236,20.8340
22.0228,20.8336
22.0224,20.8342
22.0228,20.8342
22.0213,20.8344
22.0215,20.8336
22.0215,20.8334
22.0224,20.8338
22.0236,20.8336
22.0230,20.8346
22.0246,20.8342
22.0250,20.8342
22.0248,20.8340
22.0254,20.8340
22.0246,20.8340
22.0240,20.8348
22.0246,20.8344
22.0256,20.8344
22.0254,20.8346
22.0262,20.8348
22.0270,20.8352
22.0276,20.8336
22.0280,20.8342
22.0294,20.8348
22.0292,20.8342
22.0292,20.8338
22.0286,20.8344
22.0284,20.8342
22.0298,20.8340
22.0296,20.8344
22.0314,20.8342
22.0340,20.8336
22.0359,20.8352
22.0367,20.8352
22.0381,20.8346
22.0381,20.8348
22.0385,20.8342
22.0389,20.8342
22.0375,20.8356
22.0346,20.8352
22.0328,20.8346
22.0310,20.8350
22.0286,20.8346
22.0292,20.8354
22.0308,20.8354
22.0322,20.8350
22.0340,20.8340
22.0330,20.8344
22.0336,20.8344
22.0328,20.8346
22.0330,20.8350
22.0336,20.8356
22.0338,20.8344
22.0346,20.8346
22.0334,20.8346
22.0349,20.8346
22.0346,20.8346
22.0351,20.8342
22.0363,20.8338
22.0371,20.8346
22.0367,20.8342
22.0365,20.8354
22.0365,20.8340
22.0367,20.8346
22.0355,20.8346
22.0340,20.8346
22.0346,20.8344
22.0330,20.8348
22.0330,20.8348
22.0326,20.8352
22.0334,20.8348
22.0344,20.8348
22.0363,20.8352
22.0365,20.8358
22.0377,20.8342
22.0377,20.8344
22.0393,20.8350
22.0403,20.8352
22.0405,20.8342
22.0405,20.8346
22.0397,20.8338
22.0417,20.8354
22.0421,20.8344
22.0411,20.8350
22.0411,20.8356
22.0407,20.8344
22.0411,20.8352
22.0415,20.8346
22.0405,20.8342
22.0403,20.8344
22.0391,20.8344
22.0371,20.8342
22.0369,20.8352
22.0379,20.8344
22.0381,20.8344
22.0391,20.8344
22.0397,20.8348
22.0415,20.8344
22.0419,20.8346
22.0423,20.8350
22.0429,20.8342
22.0441,20.8348
22.0431,20.8352
22.0427,20.8338
22.0421,20.8352
22.0423,20.8344
22.0427,20.8338
22.0421,20.8348
22.0411,20.8352
22.0403,20.8348
22.0377,20.8350
22.0385,20.8348
22.0377,20.8346
22.0351,20.8344
22.0314,20.8352
22.0326,20.8348
22.0322,20.8348
22.0314,20.8348
22.0298,20.8354
22.0290,20.8354
22.0298,20.8356
22.0314,20.8352
22.0340,20.8360
22.0359,20.8352
22.0387,20.8360
22.0387,20.8358
22.0367,20.8356
22.0353,20.8352
22.0357,20.8346
22.0373,20.8350
22.0375,20.8354
22.0346,20.8354
22.0338,20.8362
22.0330,20.8352
22.0324,20.8368
22.0332,20.8360
22.0349,20.8358
22.0365,20.8348
22.0367,20.8360
22.0379,20.8358
22.0375,20.8354
22.0365,20.8352
22.0361,20.8362
22.0365,20.8356
22.0371,20.8350
22.0351,20.8352
22.0322,20.8348
22.0322,20.8364
22.0326,20.8360
22.0328,20.8352
22.0346,20.8354
22.0346,20.8348
22.0363,20.8356
22.0367,20.8364
22.0373,20.8368
22.0371,20.8356
22.0369,20.8358
22.0381,20.8356
22.0381,20.8360
22.0389,20.8352
22.0387,20.8354
22.0389,20.8352
22.0387,20.8358
22.0385,20.8352
22.0387,20.8356
22.0371,20.8350
22.0377,20.8348
22.0369,20.8348
22.0363,20.8352
22.0355,20.8354
22.0355,20.8350
22.0351,20.8354
22.0342,20.8362
22.0338,20.8348
22.0330,20.8352
22.0322,20.8354
22.0330,20.8358
22.0338,20.8350
22.0351,20.8352
22.0359,20.8354
22.0365,20.8360
22.0373,20.8356
22.0367,20.8364
22.0353,20.8346
22.0353,20.8362
22.0338,20.8356
22.0332,20.8356
22.0330,20.8358
22.0300,20.8346
22.0282,20.8356
22.0280,20.8358
22.0274,20.8362
22.0246,20.8358
22.0222,20.8358
22.0197,20.8368
22.0197,20.8366
22.0191,20.8362
22.0195,20.8364
22.0197,20.8370
22.0185,20.8360
22.0189,20.8352
22.0203,20.8360
22.0205,20.8348
22.0234,20.8358
22.0248,20.8354
22.0260,20.8360
22.0268,20.8358
22.0264,20.8360
22.0264,20.8362
22.0266,20.8364
22.0274,20.8350
22.0282,20.8350
22.0296,20.8360
22.0290,20.8352
22.0300,20.8358
22.0304,20.8354
22.0314,20.8354
22.0332,20.8364
22.0342,20.8362
22.0359,20.8358
22.0369,20.8356
22.0365,20.8356
22.0369,20.8354
22.0375,20.8362
22.0387,20.8356
22.0405,20.8362
22.0409,20.8350
22.0387,20.8352
22.0395,20.8358
22.0361,20.8356
22.0359,20.8346
22.0361,20.8344
22.0393,20.8348
22.0377,20.8356
22.0391,20.8356
22.0403,20.8350
22.0403,20.8340
22.0411,20.8356
22.0415,20.8348
22.0417,20.8352
22.0415,20.8356
22.0395,20.8346
22.0340,20.8344
22.0332,20.8348
22.0330,20.8356
22.0342,20.8354
22.0334,20.8348
22.0318,20.8358
22.0320,20.8354
22.0306,20.8352
22.0286,20.8360
22.0284,20.8348
22.0280,20.8354
22.0276,20.8358
22.0276,20.8352
22.0278,20.8352
22.0290,20.8346
22.0282,20.8366
22.0270,20.8352
22.0276,20.8358
22.0282,20.8358
22.0286,20.8358
22.0296,20.8354
22.0304,20.8362
22.0308,20.8360
22.0308,20.8362
22.0298,20.8354
22.0278,20.8352
22.0262,20.8352
22.0248,20.8352
22.0254,20.8360
22.0268,20.8368
22.0274,20.8354
22.0292,20.8358
22.0298,20.8358
22.0316,20.8360
22.0318,20.8362
22.0310,20.8366
22.0316,20.8356
22.0320,20.8346
22.0322,20.8368
22.0326,20.8358
22.0322,20.8358
22.0322,20.8360
22.0344,20.8358
22.0355,20.8358
22.0357,20.8358
22.0346,20.8360
22.0340,20.8360
22.0338,20.8356
22.0344,20.8348
22.0328,20.8348
22.0328,20.8358
22.0330,20.8354
22.0328,20.8348
22.0310,20.8362
22.0310,20.8344
22.0314,20.8352
22.0308,20.8352
22.0326,20.8350
22.0322,20.8358
22.0324,20.8358
22.0310,20.8358
22.0326,20.8358
22.0338,20.8358
22.0346,20.8360
22.0353,20.8354
22.0353,20.8356
22.0361,20.8354
22.0355,20.8360
22.0349,20.8354
22.0346,20.8362
22.0330,20.8354
22.0328,20.8358
22.0340,20.8364
22.0334,20.8356
22.0330,20.8360
22.0322,20.8350
22.0306,20.8360
22.0290,20.8362
22.0296,20.8364
22.0290,20.8368
22.0292,20.8372
22.0286,20.8356
22.0282,20.8358
22.0272,20.8354
22.0286,20.8362
22.0282,20.8360
22.0282,20.8362
22.0284,20.8364
22.0284,20.8356
22.0282,20.8354
22.0288,20.8350
22.0302,20.8354
22.0314,20.8358
22.0324,20.8368
22.0342,20.8358
22.0351,20.8358
22.0351,20.8366
22.0353,20.8362
22.0346,20.8368
22.0342,20.8366
22.0330,20.8354
22.0314,20.8362
22.0324,20.8350
22.0324,20.8364
22.0316,20.8358
22.0332,20.8362
22.0342,20.8352
22.0346,20.8360
22.0359,20.8360
22.0363,20.8360
22.0367,20.8360
22.0359,20.8354
22.0361,20.8352
22.0365,20.8358
22.0367,20.8354
22.0379,20.8346
22.0371,20.8358
22.0365,20.8360
22.0365,20.8354
22.0363,20.8356
22.0361,20.8356
22.0365,20.8354
22.0359,20.8362
22.0357,20.8352
22.0361,20.8352
22.0351,20.8354
22.0346,20.8348
22.0346,20.8352
22.0351,20.8350
22.0351,20.8352
22.0342,20.8356
22.0351,20.8352
22.0346,20.8354
22.0332,20.8362
22.0318,20.8358
22.0312,20.8356
22.0310,20.8354
22.0310,20.8352
22.0312,20.8362
22.0316,20.8360
22.0314,20.8356
22.0314,20.8358
22.0322,20.8362
22.0318,20.8372
22.0312,20.8364
22.0324,20.8368
22.0328,20.8362
22.0340,20.8352
22.0340,20.8360
22.0351,20.8356
22.0365,20.8360
22.0379,20.8360
22.0389,20.8362
22.0381,20.8356
22.0387,20.8352
22.0387,20.8360
22.0375,20.8358
22.0387,20.8364
22.0375,20.8358
22.0371,20.8368
22.0367,20.8358
22.0371,20.8356
22.0359,20.8368
22.0355,20.8376
22.0351,20.8368
22.0342,20.8374
22.0344,20.8370
22.0359,20.8360
22.0377,20.8374
22.0397,20.8368
22.0409,20.8364
22.0429,20.8360
22.0435,20.8360
22.0437,20.8368
22.0443,20.8368
22.0449,20.8356
22.0423,20.8358
22.0427,20.8356
22.0431,20.8342
22.0427,20.8360
22.0437,20.8366
22.0439,20.8370
22.0437,20.8362
22.0435,20.8358
22.0437,20.8358
22.0437,20.8362
22.0435,20.8368
22.0439,20.8358
22.0437,20.8364
22.0435,20.8360
22.0409,20.8358
22.0375,20.8358
22.0355,20.8370
22.0342,20.8362
22.0357,20.8366
22.0359,20.8372
22.0369,20.8370
22.0365,20.8370
22.0375,20.8360
22.0391,20.8358
22.0393,20.8362
22.0405,20.8364
22.0387,20.8372
22.0371,20.8356
22.0365,20.8366
22.0359,20.8358
22.0363,20.8370
22.0363,20.8362
22.0355,20.8360
22.0342,20.8368
22.0326,20.8356
22.0338,20.8366
22.0334,20.8360
22.0342,20.8362
22.0338,20.8360
22.0336,20.8364
22.0351,20.8374
22.0357,20.8366
22.0375,20.8364
22.0379,20.8364
22.0375,20.8374
22.0371,20.8370
22.0367,20.8372
22.0359,20.8372
22.0363,20.8368
22.0359,20.8374
22.0359,20.8378
22.0340,20.8370
22.0334,20.8368
22.0310,20.8366
22.0304,20.8362
22.0308,20.8378
22.0304,20.8362
22.0290,20.8366
22.0302,20.8364
22.0314,20.8368
22.0314,20.8364
22.0310,20.8372
22.0314,20.8374
22.0308,20.8374
22.0314,20.8366
22.0312,20.8364
22.0304,20.8366
22.0284,20.8372
22.0290,20.8362
22.0288,20.8380
22.0292,20.8380
22.0288,20.8374
22.0302,20.8374
22.0296,20.8376
22.0292,20.8374
22.0300,20.8374
22.0286,20.8376
22.0276,20.8372
22.0276,20.8368
22.0252,20.8362
22.0226,20.8380
22.0219,20.8372
22.0211,20.8370
22.0191,20.8378
22.0211,20.8364
22.0217,20.8374
22.0232,20.8368
22.0234,20.8370
22.0248,20.8374
22.0252,20.8366
22.0248,20.8366
22.0246,20.8368
22.0248,20.8368
22.0246,20.8378
22.0240,20.8366
22.0230,20.8378
22.0238,20.8372
22.0252,20.8374
22.0274,20.8378
22.0266,20.8374
22.0258,20.8374
22.0240,20.8374
22.0219,20.8374
22.0232,20.8378
22.0240,20.8380
22.0262,20.8380
22.0284,20.8372
22.0296,20.8378
22.0290,20.8378
22.0300,20.8372
22.0310,20.8388
22.0302,20.8374
22.0310,20.8380
22.0292,20.8380
22.0286,20.8376
22.0288,20.8380
22.0276,20.8374
22.0286,20.8374
22.0298,20.8374
22.0294,20.8380
22.0284,20.8376
22.0274,20.8378
22.0252,20.8378
22.0240,20.8382
22.0226,20.8382
22.0228,20.8378
22.0238,20.8378
22.0248,20.8374
22.0266,20.8380
22.0266,20.8372
22.0260,20.8374
22.0278,20.8374
22.0270,20.8382
22.0282,20.8380
22.0276,20.8390
22.0286,20.8374
22.0286,20.8380
22.0298,20.8388
22.0294,20.8372
22.0304,20.8374
22.0312,20.8378
22.0314,20.8370
22.0324,20.8368
22.0324,20.8374
22.0314,20.8366
22.0326,20.8374
22.0316,20.8378
22.0318,20.8376
22.0306,20.8376
22.0300,20.8380
22.0300,20.8380
22.0292,20.8380
22.0272,20.8384
22.0258,20.8378
22.0236,20.8380
22.0230,20.8382
22.0219,20.8384
22.0222,20.8384
22.0228,20.8374
22.0248,20.8386
22.0266,20.8386
22.0278,20.8376
22.0288,20.8378
22.0260,20.8384
22.0254,20.8386
22.0252,20.8380
22.0268,20.8384
22.0274,20.8378
22.0272,20.8374
22.0274,20.8386
22.0276,20.8374
22.0280,20.8376
22.0280,20.8376
22.0284,20.8384
22.0292,20.8386
